ind,qf,qt,tm,ta,pt,pf
1665,-0.0584997418661495,0.06394032697030444,1.0,0.0,-0.22542789795132187,0.2256073574665211
1667,0.12168671510955538,-0.12007398664518586,1.0,0.0,0.0,0.0001389724362943138
167,0.09317977943768857,-0.09805110315847435,1.0,0.0,-0.5321437287534724,0.5330056087615251
1670,0.0854531387105529,-0.013946169536070974,1.0,0.0,-1.1521301161176032,1.1540520561013505
1673,0.08105789553661338,-0.0648978219773465,1.0,0.0,-0.4745860941010411,0.4750717756220708
1674,0.005723874047918798,-0.0030289536732937077,1.0,0.0,-0.06770551592297204,0.06781645796365922
1677,0.03676157104030182,-0.023609742564291797,1.0,0.0,-0.5194793069148578,0.5197480866237558
1679,0.061841403184108266,-0.05563047324747261,1.0,0.0,-0.11198620757256865,0.11210909332576449
168,0.1562030314322166,-0.15393819916482102,1.0,0.0,-0.5463558031958887,0.5473870045144842
1680,0.10176674804730328,-0.07454760214348827,1.0,0.0,-0.2540749437513137,0.2547424541870189
1682,0.09227816739334577,-0.06761836436038868,1.0,0.0,-0.23002354110596787,0.2306206373158326
1684,0.02213210641078508,-0.021965094887056228,1.0,0.0,-0.06541464145123826,0.0654170954608184
1686,0.042028876973418054,-0.027149493217594023,1.0,0.0,-0.376670633163564,0.37667063323840944
1688,0.052049500321061336,-0.04170849429086051,1.0,0.0,-0.2421644436682478,0.24265676262167393
1689,0.2099359895817545,-0.15501279556827208,0.9416651965169965,0.0,-0.36575277059859673,0.3667887434025683
169,0.08800457082212587,-0.08790850448015605,1.0,0.0,-0.47605803537759545,0.47729016955663517
1691,0.06858800519932183,-0.06422053925191383,1.0,0.0,-0.13588131385444968,0.13601276565516374
1692,5.130487492598242e-7,-2.4607969022740124e-9,1.0,0.0,-9.954000275907975e-9,9.954000275908028e-9
1693,5.130528736070088e-7,-2.4649230258006727e-9,1.0,0.0,-9.953974343475428e-9,9.953974343475494e-9
1694,5.130475656819402e-7,-2.4596097716719847e-9,1.0,0.0,-9.953990503007653e-9,9.953990503007733e-9
1695,5.130544221335457e-7,-2.466467999636129e-9,1.0,0.0,-9.954000018579136e-9,9.954000018579176e-9
1696,0.13494843554581798,-0.12875939514008683,1.0,0.0,-0.32999454334752526,0.3301084564497889
1699,0.12920017824914407,-0.11678235962347176,1.0,0.0,-0.37266034248186136,0.37266034255927194
17,-0.3692356653861446,-0.1745475459580253,1.0,0.0,-0.5890815727551957,0.5909431004494216
1700,0.11282785647868628,-0.057198950859867065,0.9657356877686774,0.0,-0.38174286031700283,0.38267530537852423
1702,0.04413261515953442,-0.03185504278724599,1.0,0.0,-0.13161196218808607,0.13161196220704777
1703,0.020059363508578117,-0.019901805907741824,1.0,0.0,-0.024049535473599268,0.024052522177161393
1704,0.04897044453229307,-0.046364382000421527,1.0,0.0,-0.17769150581991028,0.17774244587649896
1707,0.06718442469914586,-0.039744007859343,1.0,0.0,-0.27286653206480393,0.2735721140167851
1708,0.05346618450428078,-0.038527101890592885,1.0,0.0,-0.35549139116825557,0.35576478965564234
171,-0.2800067670725317,0.2956239751393641,1.0,0.0,-1.408289841881734,1.4121072621221762
1711,-0.003533682383169276,0.014258383141434698,1.0,0.0,-0.2502993102125243,0.25029931027489394
1712,-0.009132942854817918,0.020027846539288574,1.0,0.0,-0.2573737075512378,0.2575323073505098
1713,-0.006898931328908078,0.01162802639778293,1.0,0.0,-0.12936069129061928,0.12951621667966248
1714,0.07266888558865607,-0.05627197338411151,1.0,0.0,0.2767513986524289,-0.27622883326084385
1715,-0.7105838795533851,0.8397226616846217,1.0645375229626513,0.0,-1.5053035991981514,1.5066180232371178
1716,0.30774065819633395,-0.1988693209789513,1.016803643581294,0.0,-1.552834831687569,1.555230267200529
172,0.24218420136880123,-0.24271802943644968,1.0,0.0,-0.4564139847453417,0.45795870283432705
1720,0.11945409761582516,-0.10972928503983159,1.0,0.0,-0.41407105691558826,0.4140710570974982
1722,4.883961185570551e-7,9.3978702727804e-10,1.0,0.0,-9.923309928618165e-9,9.92331048289605e-9
1723,4.884287197300419e-7,9.033764568513006e-10,1.0,0.0,-9.923434555625038e-9,9.92343512380284e-9
1726,0.0,5.088838124280577e-7,1.0,0.0,1.998401443328462e-15,0.0
1727,0.0,5.088838035462745e-7,1.0,0.0,2.109423730950197e-15,0.0
1728,5.023254373124443e-7,-4.112141436888261e-10,1.0,0.0,-9.97131226054928e-9,9.97131289908499e-9
1730,0.015094355658984352,-0.014977929244444015,1.0,0.0,-0.03575715190235383,0.03577212524960192
1731,0.01590049860596108,-0.01588489099770592,1.0,0.0,-7.064355285481456e-7,1.1649597067722027e-6
1734,0.03486521970507063,-0.02844171285317615,1.0,0.0,-0.20550193021929808,0.20550193024107366
1736,0.027112776551395813,0.10987501339686313,1.0,0.0,-2.7899253785731877,2.7899253811742386
1738,-0.7056581546081941,0.7387714023057861,1.0,0.0,-0.5460303282780485,0.5460303291407848
1739,-0.2913846846443162,0.31596527253615364,1.0,0.0,-0.33950699907746856,0.33950914425252254
174,0.6465724737876055,-0.5933396083736481,1.0,0.0,-2.8825338408328394,2.89060881038906
1740,-0.21471084830385329,0.2347864207936971,1.0,0.0,-0.3407675342587886,0.34076918560237823
1741,-0.017004120754478852,0.017242171664997134,1.0,0.0,0.05211679720279641,-0.052109343718294066
1742,-0.11025115418405043,0.11126611673660895,1.0,0.0,0.03907911820520283,-0.03904337283539032
1743,-0.0230031727097797,0.023292308648011822,1.0,0.0,0.049444519950780946,-0.04943748071956987
1744,-0.031866971891870995,0.03270625054708369,1.0,0.0,0.08968297032416492,-0.08966075147259517
1745,5.017406847216342e-7,-1.740659346728074e-9,1.0105048350964467,0.0,-9.972377850891069e-9,9.97237801735255e-9
1746,5.017398819869096e-7,-1.739854835715702e-9,1.0105048344935879,0.0,-9.97237894690333e-9,9.97237908561094e-9
1747,0.2798160468327249,-0.21132716297660953,0.9852376497725389,0.0,-0.8290553815762619,0.8306704534653712
1750,0.13393100487796578,-0.09495923559493906,0.9920140288618832,0.0,-0.8422986026959384,0.8432134384942392
1751,-0.07015973200709265,0.0548701446016507,1.0,0.0,0.13909823219216505,-0.13896769755477473
1752,0.08237170453533953,-0.06832590581047855,1.0,0.0,0.24575946045449626,-0.24535234057451594
1753,0.0776121927286055,-0.06273365975113282,1.0,0.0,0.24760818359409842,-0.24720179458921288
1755,-0.36512548846857157,0.403553010162535,1.0278008440143775,0.0,-0.7117351400119831,0.7124713212192176
1756,0.02996944182415837,-0.0244461729800141,0.9947203185681505,0.0,-0.1566723015049288,0.15678741151063702
1757,0.037427453663640364,-0.0330724507212812,0.9932866903923852,0.0,-0.13876231526355223,0.13885425055990033
1758,-0.1377727891217216,0.1389088635281196,1.0221290635807136,0.0,0.09090031346263049,-0.09086443906638203
176,-0.008879751062013243,0.0028844096179478865,1.0,0.0,-0.1401003552255745,0.14019558399685408
1760,0.3071700293012258,-0.265229966551659,1.0,0.0,-0.858647961396223,0.8595409944663099
1762,0.05655419951890318,-0.05619775397681642,1.0,0.0,-0.015259190543434472,0.01526659021834596
1764,0.2013634877866426,-0.176318444011763,0.9757847547849976,0.0,-0.3235832118770064,0.3240426986889465
1766,0.7755053582357053,-0.6247937636609526,1.0,0.0,-1.9852593176999591,1.988584749171365
177,-0.1894816127954744,0.18213663098544666,1.0,0.0,-0.029578785918610725,0.029639190569939213
1770,-0.5264107277383413,0.5314448393132803,1.0,0.0,-0.4905420755369475,0.49062956199357216
1771,-0.15130670168050092,0.21622874628140265,1.0,0.0,-1.1354874841825735,1.1370279413694528
1774,-0.03343407170208038,0.12328357993543797,1.0,0.0,-1.3602326611785962,1.3627676989530078
1775,0.1915068234719596,-0.12514412306534067,1.0,0.0,0.6502770690223212,-0.6477259491202748
1776,0.19093423195561127,-0.13686896278182517,1.0,0.0,0.5959819906541579,-0.5936227151316203
1778,0.47402667406882554,-0.3974475000364487,1.0,0.0,-1.4591057294882055,1.460968279719239
1779,0.016161214597448126,-0.015322656554762882,1.0,0.0,-0.06244792966351504,0.06248448751524493
1780,0.2315883991706403,-0.19970419639180692,0.9606691607129038,0.0,-0.46935811707923003,0.47005980568103073
1783,0.13516908887275103,-0.10960438107238102,1.0,0.0,-0.694186695376214,0.6946827402767818
1785,0.32454195929539553,-0.24930902194773782,1.0,0.0,-1.1250138147958462,1.127222635698162
1787,0.08765320321136728,-0.07957675405362483,0.9390289034643764,0.0,-0.3277846316420875,0.32794885079204045
179,0.6953090037100005,-0.6251207454577392,1.0,0.0,-3.333652772539242,3.344028655756922
1790,-0.12452636872322828,0.22735639608252187,1.0,0.0,-1.7394278789821171,1.7428182100391398
1799,0.09929967224631459,-0.09336503744762355,1.0,0.0,0.16818155893908335,-0.16799872184812872
18,-0.4441650803183481,-0.3259080830307875,1.0,0.0,-0.22102765389937198,0.22120942230600343
1801,0.00026284424744913245,-0.000262317200410312,1.0,0.0,-0.0002599449329847344,0.0002599455901075074
1802,0.0004221280297344733,-0.0004215770402887381,1.0,0.0,-0.0004290036924418814,0.0004290049337379126
1803,0.0004143255407956852,-0.00041377681477584584,1.0,0.0,-0.0004114270287188495,0.0004114282146539781
1804,0.00044890620396543287,-0.00044835386686173915,1.0,0.0,-0.0004117572337933271,0.00041175858111510083
1805,0.3210084681127101,-0.1861395396291904,0.9946438596281167,0.0,-1.6058462466542367,1.608358915493714
1807,0.5115254323424736,-0.4203800441997384,0.9796312827949921,0.0,-1.2490965032655998,1.2516278492447677
181,0.12229813443637115,-0.12782870601449337,1.0,0.0,0.2781475509834539,-0.27719296141726435
1810,-0.029424924645972194,0.033831003066179095,1.0054005878367196,0.0,-0.1295110998782448,0.1296775498742163
1812,0.08047541323102907,-0.0779791651768251,1.0,0.0,0.19497076484706716,-0.19493223042030194
1813,0.21359830626698198,-0.20051082605095405,0.9677375429948492,0.0,0.15396178468585062,-0.15334352597936246
1814,0.212502968470645,-0.2004855031034378,0.9696526244108622,0.0,0.14650805023808217,-0.14588634428436612
1815,0.1953409058764634,-0.0069048056616095735,1.0,0.0,1.001486501534615,-1.0014865005081546
1816,0.17627443931336742,-0.11437803320882269,1.0,0.0,-1.0548269771511676,1.0560590063764042
1817,-0.04733726541323079,0.07812602976077346,1.0,0.0,0.5652503750570271,-0.564689116901104
1819,0.3221374129487309,-0.28413327745398337,1.0,0.0,-0.9176827046860645,0.9183430533349792
182,-0.0544164211504315,0.03732109273856725,1.0,0.0,-0.2891469170505886,0.297234539097656
1821,0.120355568738596,-0.1187193417703642,1.0,0.0,-0.1704309948386708,0.17044866671070807
1823,0.050083085197246406,-0.04331514980130138,1.0,0.0,-0.28391994120520975,0.28438667787966165
1825,0.01634630853505419,-0.014785364799713985,1.0,0.0,-0.062329324800032684,0.06238413441635181
1829,0.2660961046971441,-0.20906197112014432,1.0,0.0,-1.2757777951568072,1.2770062967312052
183,-0.0888693179483091,0.016381866261617164,1.0,0.0,-0.17949238397778478,0.18465070845975592
1830,0.4916679554264818,-0.3676584409344536,1.0,0.0,-1.8442749946139403,1.8477406728212207
1833,0.04131002650560079,-0.037843452235071996,1.0,0.0,-0.18008676868712178,0.18015955851372378
1835,-0.1985999575916458,0.2456603273257342,1.0,0.0,-0.984415084479387,0.9856254334348591
1836,0.39079051795799535,-0.2863209231050254,1.0,0.0,-1.4453802493444203,1.4481636572014625
1838,0.052788757371812184,0.027081393712162536,1.0026547382430229,0.0,-0.44751956900886214,0.44888705867131845
184,0.002135240837167196,-0.014761121903666857,1.0,0.0,-0.3895389011666106,0.39426288647354
1841,0.30390473531266093,-0.22968866016740705,0.9845278771247226,0.0,-1.4294027825923652,1.4311897801729707
1843,0.2297562971882113,-0.1822764703000537,1.0,0.0,-0.7078441249702538,0.7085061092814542
1844,0.19243557565597091,-0.12342791600994103,1.0,0.0,-0.890497800467362,0.8915656693818778
1845,0.3162212430545787,-0.23944503884059937,1.0,0.0,-1.1778805461073074,1.1803643722211556
1847,0.09520239287979607,-0.050024832076433524,1.0,0.0,-0.9193893119453789,0.9205081673327915
1851,-0.1920642415420712,0.22111269367966124,1.0,0.0,-0.9148703658161609,0.9155029910282094
1852,-0.14005685371901877,0.16843407847590064,1.0277712167843736,0.0,-0.6787520288945128,0.6793896541430587
1854,0.19801875588487108,-0.19552918669462954,0.9821698592093174,0.0,0.09847114684790176,-0.09841935022273911
1857,-0.23062985906564243,0.28998025538351263,1.0,0.0,-1.066435498488284,1.0683139752938058
1858,0.18466368210221581,-0.1500345022301868,1.0,0.0,-0.5699289056673659,0.5708968995580284
1859,-0.049548819729294424,0.050760718745063486,1.0124272986756078,0.0,-0.053641065225464656,0.053680704644134096
186,0.23796768788377426,-0.23884201999449334,1.0,0.0,-1.015853948212536,1.0186587469059618
1860,-0.08184882585516878,0.12979505123327775,1.0,0.0,-0.688926958495672,0.6897267725682147
1861,0.15092652375474772,-0.12505532170817565,1.0,0.0,-0.47830277642151037,0.4791636165029738
1862,0.1753749055003896,-0.13144696527403213,1.0,0.0,-0.6438392200868682,0.644842016573115
1863,-0.04361091534040082,0.07302347226409667,1.0,0.0,-0.5310592670269386,0.5316441014858339
1864,0.21339024919409832,-0.19534359009401767,1.0,0.0,-0.3840128163144949,0.3844777314986232
1865,0.00027989528089166876,-0.00027936380928958096,1.0070632925768193,0.0,-0.00028383450624251986,0.00028383604825489377
1868,0.4829879947897148,-0.35572084677754556,1.0,0.0,-1.8778060476348106,1.881163681312911
1870,0.04932435455051707,-0.045547175894427284,1.0,0.0,-0.1559352085545477,0.15602045451538143
1871,0.10363654406440435,-0.09685114767369232,1.0,0.0,-0.1930419965814124,0.1931922089149232
1872,0.10634243683210055,-0.10541080596654183,1.0,0.0,-0.12907674756003426,0.12909487883725843
1873,0.11611696122987222,-0.11438667194811282,1.0,0.0,-0.20111576402463752,0.20114801296802437
1874,0.12354836622558686,-0.12146529141484148,1.0,0.0,-0.22605159679883918,0.2260918506198355
1875,0.037666245161376115,-0.03513915555196684,1.0,0.0,-0.06694744946518286,0.06704806433953553
1876,0.03658047235010676,-0.03401033844231413,1.0,0.0,-0.0685318623928921,0.06863726407632058
1877,0.000310539798231507,-0.00030950733589454605,1.0,0.0,-0.0015302519821487456,0.0015302745005429251
1878,0.10404317554391194,-0.10312150839867051,1.0,0.0,-0.1320379601877007,0.13205409798632808
188,-0.015223233107149823,-0.004781322900015795,1.0,0.0,-0.4384676279927499,0.43941238442033537
1880,-0.013375562227518399,0.013654203753077989,1.0,0.0,0.04620407926124281,-0.046189468699223656
1881,-0.9539908272459237,1.166563267069894,1.0155028626662044,0.0,-2.8206170308750615,2.829016540480742
1882,-0.12658045199586132,0.24669976538428884,1.0,0.0,-2.2290958502706353,2.2338192621191943
1883,0.10573423368409336,0.1887565287015559,1.0062839554488405,0.0,-4.047548219071576,4.0507601385959955
1887,0.24446346876965636,-0.24324812173267918,1.0,0.0,0.013511857444497365,-0.013494728481656447
1888,-1.2909543429143475,1.5841939275134107,1.0382261046474646,0.0,-4.257348537912928,4.260774607076027
189,-0.024500123932462946,0.004042357729131578,1.0,0.0,-0.3008846888727241,0.30544890416518683
1890,0.011216671857726932,0.32526042571271624,1.0182480602283022,0.0,-3.436285673110666,3.4404796192853837
1892,0.13064563447264943,-0.1293516142768086,1.0,0.0,-0.1845007829274617,0.18452079920193734
1893,0.1890428349655304,-0.18599267271790548,1.0,0.0,-0.2953930714637548,0.29544412548555715
1894,0.17696869318222624,-0.17441019983492415,1.0,0.0,-0.2668435706063639,0.26688363709128493
1895,0.18993601946083016,-0.18723418614011525,1.0,0.0,-0.24857853216852707,0.24861366965949
1896,0.17990124423248818,-0.17725782693154046,1.0,0.0,-0.2524259859475975,0.2524594306228924
1898,-1.3279503385812972,1.3807771671882005,1.032484696876659,0.0,-2.0329438087489824,2.0334195212099306
1899,0.656994250070229,-0.49821129718314083,1.0,0.0,1.7295474505161466,-1.727376502985908
19,-0.4535849162287373,-0.04402949637465777,1.0,0.0,-0.2204573310133731,0.22066691412472397
190,0.2709212626715722,-0.2746996602293898,1.0,0.0,-0.8211151990272185,0.8220649054887671
1900,0.6700703606710933,-0.5229217644183103,1.0,0.0,1.6812695302972949,-1.6791405845991976
1901,-2.3139208828788367,2.8172017615412166,1.0511096494688121,0.0,-4.530115960780274,4.535410628742273
1902,-1.9198198433892757,2.1678828758619524,1.0431298979496217,0.0,-3.9362870460894923,3.939550268617909
1903,0.14855655457500122,-0.14407465487966584,1.0035832374965852,0.0,0.3876056216908986,-0.38755329016917056
1904,1.0177679383830973e-6,-5.088838035462745e-7,1.0,0.0,-2.109423730950197e-15,1.0241807312438354e-14
1905,1.0177679468207923e-6,-5.088838124280577e-7,1.0,0.0,-1.998401443328462e-15,1.0214051816830957e-14
1907,-0.023292308648011822,0.023567758602892182,1.0,0.0,0.04947950798715241,-0.049444519950780946
1908,-0.03270625054708369,0.03307857366548786,1.0,0.0,0.08973433266318885,-0.08968297032416492
1909,8.149877300983912e-5,3.774729034605547e-8,1.0,0.0,0.01169362064216858,-0.01168744073955054
1911,0.01771414315998268,-0.017307712300394868,1.0,0.0,0.04448872901194558,-0.04447307041488759
1912,0.018248893383458756,-0.01785072464818981,1.0,0.0,0.044224194900407965,-0.04420957741639373
1913,0.015065125076750023,-0.01446155298125397,1.0,0.0,-0.0232245807795978,0.02326287687396043
1914,0.009890484030793666,-0.006482881831042471,1.0,0.0,-0.16252918724045104,0.1626162914053092
1916,0.029982264901897097,-0.02960629394196643,1.0,0.0,-1.0070313584333017e-5,1.958496209661899e-5
1917,0.02858216820186258,-0.0282175595108763,1.0,0.0,-3.381640146728058e-5,5.252394613846976e-5
1918,0.04763389319868528,-0.04661648255277889,1.0,0.0,-0.0001109632141774173,0.00016563378501989722
1919,0.0282175595108763,-0.027860371030586986,1.0,0.0,0.0,3.381640146728058e-5
192,0.2306835271777952,-0.20617389845521664,1.0,0.0,-0.8730226734906317,0.8789392598997274
1920,0.04661648255277889,-0.04528493429334807,1.0,0.0,0.0,0.0001109632141774173
1921,0.0017976011609183748,-0.0015362536946796426,1.0,0.0,0.03970545256332012,-0.03969560777395027
1922,0.006390802577346996,-0.006389938861013538,1.0,0.0,0.0,3.2327099421396445e-7
1923,0.004010973540426296,-0.004007232214601169,1.0,0.0,0.0,1.4928255288694243e-7
1924,0.002681996050836102,-0.002679098727834588,1.0,0.0,0.0,1.0876154669598798e-7
1925,0.002801118829096528,-0.0027979486672030547,1.0,0.0,0.0,1.2512043475125074e-7
1926,0.19552918669462954,-0.19265538931019566,1.0,0.0,0.09862388779033023,-0.09847114684790176
1927,0.0007874060528060714,-0.0007859593048505794,0.9862891567798531,0.0,-0.0013091916327906085,0.0013092163808025113
1928,0.0007384579113488618,-0.0007370992511462545,0.9863104775211364,0.0,-0.0012561157992063434,0.0012561377854923969
1929,0.0007373103818273599,-0.000735894626766698,0.9863028941877348,0.0,-0.0012881970775687238,0.0012882191153281454
193,0.4044491264875375,-0.39961315965208183,1.0,0.0,-0.5425176708642693,0.5441195362169546
1930,0.0007372419374899823,-0.0007360132930902772,0.9863255740035904,0.0,-0.0011604458882591882,0.0011604656382980013
1931,-0.15032710192994947,0.1789484956589543,1.0,0.0,0.6371350595939858,-0.6367506979594656
1936,0.003197340350780529,-0.002912058021764609,1.0,0.0,0.026558894975428276,-0.026545965384657505
1937,-0.0016369229060279346,0.0010441249797674666,1.0,0.0,-0.03236827737740401,0.032408870943818564
1939,0.019288052044522063,-0.01918204716287045,1.0,0.0,0.0,1.0070313584333017e-5
194,0.09677234646709265,-0.09850311258933185,1.0,0.0,-0.3787732319800463,0.37940024151357704
1941,-0.0005919882091042417,0.0005932443859400165,1.0,0.0,-0.0006294451657638592,0.0006294814727127096
1942,-0.000575385918167949,0.0005765386457244693,1.0,0.0,-0.0005761549978312616,0.0005761894853138607
1943,0.045895367586384336,-0.045051496500972676,1.0,0.0,0.10208136603669313,-0.10201137356291858
1944,0.02422525690648956,-0.023759189387570226,1.0,0.0,0.06136217857765975,-0.06132148470890804
1945,0.008626808551094232,-0.0084069482731207,1.0,0.0,0.02960847623882158,-0.02958988890867579
1946,0.044882454013506184,-0.04421186728519926,1.0,0.0,0.09021462808901422,-0.09015433335901472
1947,0.01845283335894936,-0.01811100534000469,1.0,0.0,0.048384902523444843,-0.04835491320713726
1948,0.01464387780436956,-0.014107132793045546,1.0,0.0,0.05650995904988806,-0.056461518280915175
1949,-0.0017545247290102384,0.0017551349273652584,1.0,0.0,0.00019379273055845927,-0.00019379273055531826
195,-0.0372797341043939,0.04289632680596552,1.0033834911974353,0.0,-0.49656545609613384,0.4979123679749272
1950,0.015322030301737389,-0.013505464151583577,1.0,0.0,-0.10500180374682605,0.10508961205237982
1951,0.014970241385574045,-0.013793947649972504,1.0,0.0,-0.03949644699766388,0.039541478650298015
1952,0.017368809108314308,-0.015313244649828146,1.0,0.0,-0.10773326710766831,0.10782460864845121
1953,0.013602158862076014,-0.012879494596415112,1.0,0.0,-0.0312971705006327,0.031324657138437184
1954,0.014036843958657369,-0.012903969256282115,1.0,0.0,-0.0395625796477358,0.039655977555745126
1957,0.02526284378897161,-0.012178987197875801,1.0,0.0,-0.4479576953748665,0.4484548180331038
1959,0.008219883843378184,-0.007591874317222132,1.0,0.0,-0.03967111809473654,0.03970705045894585
1960,0.013233684082385955,-0.012398928111700413,1.0,0.0,-0.05778616931296946,0.05781322137088367
1961,-0.006439651409218625,0.0066326936232585735,1.0,0.0,0.03295089437920391,-0.032943605230775504
1962,-0.006158957270252357,0.006439651409218625,1.0,0.0,0.032943605230775504,-0.03292308467223357
1964,-0.005425848814197474,0.005992812263419243,1.0,0.0,0.09029802410610745,-0.09022572252957543
1965,0.006315462180778573,-0.004813032433959114,1.0,0.0,-0.09724316710147644,0.09731514797674014
1966,0.08360278947507116,-0.07282540541222625,1.0,0.0,-0.38551947641591694,0.3859778861151749
1969,-0.18518153500374307,0.1985574706783679,1.042316543441068,0.0,0.30331680888492296,-0.30288318037061673
197,0.026290697769879256,0.04869905955218618,1.0,0.0,-3.1934660231721526,3.2080267496005637
1975,0.0913127929429268,-0.08654212739925018,0.9976361985997376,0.0,-0.17426351823856484,0.17438718017175742
1976,-0.04200156690000497,0.03698102938218383,0.9947929568500204,0.0,0.17561966514560132,-0.17464045716044174
1977,0.07777397786389899,-0.07196047211491416,1.0,0.0,-0.25401409078476067,0.25418395393369775
1979,-0.003910852228053154,0.004553648170240894,1.018188391834384,0.0,-0.09946827887310661,0.09948178779376071
198,-0.03788375493061131,0.0069380074654277705,1.0,0.0,-0.0820430649178589,0.0824235714170564
1982,0.05535928875199032,-0.050603165696141976,0.9967184024149297,0.0,-0.2678675821214662,0.2680118859301252
1983,0.050955963204519034,-0.048377987593673386,1.0,0.0,-0.13367085954242314,0.13380387625661075
1986,0.025662065330814065,-0.020171497073033062,1.0,0.0,-0.26118066197001616,0.261471079569829
1988,0.03079766413259115,-0.025792220293179197,0.9869233573564947,0.0,-0.3451485523408232,0.34525212624810403
199,0.134872637102467,-0.163786968648824,1.0,0.0,0.21184276552024608,-0.2075684986005396
1990,-0.0016671368233611647,0.001675457423136567,0.9985464672824624,0.0,-0.013261918345874445,0.01326212506614912
1993,0.05132784800401238,-0.04947906992191691,0.9876373474425031,0.0,-0.16997581467114647,0.1700407924334622
1995,-0.01421006872283175,0.01426950057039476,1.0,0.0,-0.0008276301316774273,0.0008291710176292953
1997,0.09464202482456202,-0.0866457881528609,1.0,0.0,-0.3783093276702726,0.3785463385936985
1999,0.23808779670239186,-0.225788301547452,0.9900518371052432,0.0,-0.31758680155292235,0.3182226149097252
2,-0.08451169263255706,-0.01801719413983059,1.0,0.0,-0.2876171602728091,0.28930560894481916
200,0.06648423928347848,-0.07012606194516358,1.0,0.0,-0.3027884391004032,0.3037463665764183
2001,0.04741512755719945,-0.0437295653991971,0.9851965881913002,0.0,-0.17989500759654,0.18002009682064643
2002,0.04808639571496042,-0.04456679683691016,0.9849147373130717,0.0,-0.17040526307224288,0.17051915225804332
2004,0.01575612439003973,-0.014639064966114952,1.0,0.0,-0.053421127977189196,0.05346717262401643
2005,0.005043993032075608,-0.004941980434778813,1.0,0.0,0.004383060983387364,-0.004358554702136998
2006,0.031502101000671225,-0.02928312979218882,1.0,0.0,-0.11910250299633716,0.11918897752878697
2009,-0.0075254905141607835,0.01067052476281117,1.0,0.0,-0.0993074651600801,0.09942069441289635
201,-0.14270328931578685,0.13438054613261338,1.0,0.0,-0.4259184324604673,0.4273484630285414
2010,-0.007801343500236721,0.011106063565374297,1.0,0.0,-0.10401781803032879,0.10414240468394359
2011,-0.0021888298886617833,0.007641290935067385,1.0,0.0,-0.150344759168149,0.15080483922281937
2013,0.010398140421477322,-0.005213557482146872,0.9961874136077571,0.0,-0.28770315639368393,0.2878576122824761
2015,0.1256932317787053,-0.11918073743410579,0.984617009185991,0.0,-0.33957000519918906,0.3397635095278852
2016,0.03119783661787319,-0.0290435445508475,1.0,0.0,-0.126503157669441,0.12657572447421042
2019,0.02796485118506845,-0.02346606931760925,1.0,0.0,-0.2566056680613526,0.2567228336431178
2020,0.04264459345174915,-0.03813481217024909,1.0,0.0,-0.15053010769624878,0.15063623806654416
2021,-0.005543378572330433,0.0075473163168037405,1.0162045761900116,0.0,-0.12643540699774442,0.12647471756699408
2022,0.00483213751847566,-0.0036487982608932267,1.0,0.0,-0.1027801946025726,0.10281959541608834
2024,0.01041788098752368,-0.009391129276013198,1.0,0.0,-0.04027265022605294,0.04032425827212991
2025,0.01845621481650415,-0.017578539692412614,1.0,0.0,-0.035255900598196076,0.035302986850093906
2026,-0.0019036285661802853,0.003355911906479499,0.9977558131274724,0.0,-0.13910913989268725,0.13915707918639836
2028,0.0021299910775897488,-0.001673881155362196,1.0246003487331132,0.0,-0.06889739175015884,0.06891995270445704
2031,1.0000005570276454e-6,0.0,1.0670150037046937,0.0,0.0,2.886579846060013e-15
2032,0.04981246379133073,-0.0429607991733968,1.0,0.0,-0.10427458723403835,0.10441851638223516
2033,0.055655899515240366,-0.04888775746891578,1.0,0.0,-0.09726307811921055,0.09739398041442639
2035,0.05606656119867034,-0.051496487042514444,1.0,0.0,-0.15336662259353362,0.15362083825616726
2036,0.01337707110789726,-0.012055732621126239,1.0,0.0,-0.04423787418020027,0.044286725756147415
2037,0.000714393119559522,-3.9138806683861396e-5,1.0,0.0,-0.03337308034196716,0.033399911570500256
204,0.18168806677201932,-0.19038219828072322,1.0,0.0,-0.33744239765502143,0.3378523237319186
2040,0.05768612373019271,-0.052914080600152624,0.9836605463201564,0.0,-0.1931426275061863,0.19327851140067273
2041,0.054784719433980514,-0.050182184158107865,0.9836957273478144,0.0,-0.18646463683336625,0.1865845866070041
2042,0.026048252366255395,-0.0236621961587136,1.0,0.0,-0.08149883018960906,0.0815813058922306
2043,0.027022396011625996,-0.024524097202994685,1.0,0.0,-0.08558597532326748,0.08568055918155207
2044,0.017969381390956742,-0.013213599300426428,0.9728311805808563,0.0,-0.13148102439535617,0.1316640979340663
2046,0.0048165768988288355,-0.004806705537571373,1.0,0.0,-0.010507031511369058,0.010507220131100212
2047,0.0056058982072364994,-0.005589623233057947,1.0,0.0,-0.013580593804702055,0.013580914239112014
2049,0.005080885074123313,-0.005072631974527496,1.0,0.0,-0.009871310426295785,0.009871467323835923
205,-0.09062374253468124,0.03539303653899697,1.0,0.0,-0.18809192207237152,0.1924818920360698
2050,0.0055895713510988165,-0.005579634356860988,1.0136316886261194,0.0,-0.011008227489249034,0.011008433280837232
2051,0.004355499239264756,-0.004348512757078648,1.0,0.0,-0.009277467704908605,0.009277603840810663
2052,-0.06733286862031018,0.07835240712290334,0.9846671197364794,0.0,1.4790643625072246,-1.478895614286721
2054,0.11605287529239158,-0.09907367078677345,1.0,0.0,-0.5053915074717013,0.5061385875321311
