hour,disturbance_gen,disturbance_size,δ_stab,overspeed,underspeed,end_time,out_of_step,out_of_step_time,nadir,nadir_time
30,pv_Q8_1,1541.0,true,false,false,20.0,false,0.0,48.973280436997406,8.8016666667
30,pv_V1_1,493.0,true,false,false,20.0,false,0.0,49.62537767813732,8.1216666667
30,pv_V3_1,909.0,true,false,false,20.0,false,0.0,49.373109194278996,8.0216666667
30,pv_V5_1,462.0,true,false,false,20.0,false,0.0,49.651857091449344,8.1616666667
30,wtg_Q9_1,730.0,true,false,false,20.0,false,0.0,49.007409517309156,2.4533333333
30,wtg_V3_1,660.0,true,false,false,20.0,false,0.0,49.48915770159281,2.2716666667
30,wtg_V4_1,444.0,true,false,false,20.0,false,0.0,49.636233481678374,2.2016666667
31,gen_1149,618.0,true,false,false,20.0,false,0.0,49.51992880715203,7.9816666667
31,pv_N3_1,1118.0,true,false,false,20.0,false,0.0,48.99873926954677,2.2916666667
31,pv_Q7_1,671.0,true,false,false,20.0,false,0.0,49.29775457054525,9.3116666667
31,pv_Q8_1,1686.0,true,false,false,20.0,false,0.0,48.832335181406364,9.0116666667
31,pv_V1_1,446.0,true,false,false,20.0,false,0.0,49.63830513841053,8.2416666667
31,pv_V3_1,1525.0,true,false,false,20.0,false,0.0,48.97674481517766,8.3316666667
31,pv_V5_1,394.0,true,false,false,20.0,false,0.0,49.68055688977187,8.2816666667
31,wtg_Q9_1,798.0,true,false,false,20.0,false,0.0,48.920908925721676,2.4433333333
31,wtg_S3_1,444.0,true,false,false,20.0,false,0.0,49.642126259038875,8.9916666667
31,wtg_V3_1,480.0,true,false,false,20.0,false,0.0,49.590678649751354,2.1816666667
32,gen_1149,666.0,true,false,false,20.0,false,0.0,49.695115416158615,1.5616666667
32,pv_N3_1,1351.0,true,false,false,20.0,false,0.0,49.273671595466794,1.5016666667
32,pv_Q3_1,451.0,true,false,false,20.0,false,0.0,49.72375375087373,1.5716666667
32,pv_Q8_1,1799.0,true,false,false,20.0,false,0.0,49.37496351497413,7.4716666667
32,pv_S2_1,555.0,true,false,false,20.0,false,0.0,49.79097173183733,10.0716666667
32,pv_V3_1,2675.0,true,false,false,20.0,false,0.0,48.968786198272994,1.6016666667
32,wtg_Q7_1,713.0,true,false,false,20.0,false,0.0,49.704126427426715,7.2016666667
32,wtg_Q9_1,865.0,true,false,false,20.0,false,0.0,49.20771444709558,1.6233333333
32,wtg_S1_1,486.0,true,false,false,20.0,false,0.0,49.6678959939023,1.3916666667
32,wtg_S3_1,534.0,true,false,false,20.0,false,0.0,49.785911924480665,8.6816666667
33,gen_1149,615.0,true,false,false,20.0,false,0.0,49.70759200716026,1.6516666667
33,pv_N3_1,2690.0,true,false,false,20.0,false,0.0,48.77940726073851,1.6416666667
33,pv_Q3_1,516.0,true,false,false,20.0,false,0.0,49.77071455858139,1.8116666667
33,pv_Q8_1,2101.0,true,false,false,20.0,true,16.8133333333,48.53745027558071,19.4483333333
33,pv_S2_1,742.0,true,false,false,20.0,false,0.0,49.75497335508886,11.4416666667
33,pv_V3_1,1986.0,true,false,false,20.0,false,0.0,49.3616727138977,6.5516666667
33,wtg_Q7_1,826.0,true,false,false,20.0,false,0.0,49.708782390547555,7.0216666667
33,wtg_Q9_1,1018.0,true,false,false,20.0,false,0.0,49.230102836687855,1.8883333333
33,wtg_S1_1,694.0,true,false,false,20.0,false,0.0,49.74922517605494,6.7216666667
33,wtg_S3_1,541.0,true,false,false,20.0,false,0.0,49.80397515063137,9.2916666667
34,pv_N3_1,865.0,true,false,false,20.0,false,0.0,49.51315691627228,1.5116666667
34,pv_N6_1,792.0,true,false,false,20.0,false,0.0,49.661219740574886,1.5016666667
34,pv_Q8_1,3048.0,true,false,false,20.0,false,0.0,48.9728564311413,2.3916666667
34,pv_S2_1,822.0,true,false,false,20.0,false,0.0,49.73156445775762,14.5516666667
34,pv_V2_1,618.0,true,false,false,20.0,false,0.0,49.65550800525674,6.3616666667
34,pv_V3_1,1707.0,true,false,false,20.0,false,0.0,49.40132600871437,13.5216666667
34,pv_V6_1,760.0,true,false,false,20.0,false,0.0,49.72100770091997,6.0316666667
34,wtg_Q7_1,1032.0,true,false,false,20.0,false,0.0,49.586925897376375,6.8516666667
34,wtg_Q9_1,1240.0,true,false,false,20.0,false,0.0,48.97879077897426,2.1616666667
34,wtg_S1_1,792.0,true,false,false,20.0,false,0.0,49.71895656534927,6.0516666667
35,pv_N3_1,2599.0,false,false,false,1.485,false,0.0,0.0,0.0
35,pv_Q3_1,538.0,true,false,false,20.0,false,0.0,49.731744020529014,6.4416666667
35,pv_Q8_1,3642.0,true,false,false,20.0,false,0.0,48.772243378976505,7.3816666667
35,pv_S2_1,869.0,true,false,false,20.0,false,0.0,49.7066241681306,18.2516666667
35,pv_V2_1,1798.0,false,false,false,1.6416666667,false,0.0,0.0,0.0
35,pv_V3_1,1068.0,false,false,false,2.5183333333,false,0.0,0.0,0.0
35,pv_V6_1,971.0,true,false,false,20.0,false,0.0,49.52261112953131,12.5816666667
35,wtg_Q7_1,1008.0,true,false,false,20.0,false,0.0,49.5697534783825,6.5516666667
35,wtg_Q9_1,1526.0,true,false,false,20.0,false,0.0,48.9717981300156,2.3866666667
35,wtg_S1_1,959.0,false,false,false,6.1383333333,false,0.0,0.0,0.0
36,pv_N3_1,2047.0,false,false,false,3.1,false,0.0,0.0,0.0
36,pv_Q7_1,741.0,true,false,false,20.0,false,0.0,49.76024757731845,7.0116666667
36,pv_Q8_1,3142.0,true,false,false,20.0,false,0.0,49.21316280060591,7.9916666667
36,pv_V2_1,1880.0,false,false,false,2.92,false,0.0,0.0,0.0
36,pv_V3_1,812.0,true,false,false,20.0,false,0.0,49.600270294485675,6.385
36,wtg_Q4_1,807.0,true,false,false,20.0,false,0.0,49.66617179486068,2.1516666667
36,wtg_Q7_1,1402.0,true,false,false,20.0,false,0.0,49.58142195898186,2.1016666667
36,wtg_Q9_1,2245.0,true,false,false,20.0,false,0.0,49.01349152999837,2.3583333333
36,wtg_S1_1,1226.0,false,false,false,8.96,false,0.0,0.0,0.0
36,wtg_S6_1,939.0,true,false,false,20.0,false,0.0,49.735377702949876,12.275
37,gen_1004_3,914.0,true,false,false,20.0,false,0.0,49.69705347119943,6.9816666667
37,gen_1005_4,915.0,true,false,false,20.0,false,0.0,49.69203934239961,6.9816666667
37,gen_1082_6,772.0,true,false,false,20.0,false,0.0,49.74237350937927,7.0316666667
37,pv_V2_1,1671.0,true,false,false,20.0,false,0.0,49.383663698639566,7.885
37,wtg_Q4_1,1174.0,true,false,false,20.0,false,0.0,49.57403617146055,13.1816666667
37,wtg_Q7_1,1413.0,true,false,false,20.0,false,0.0,49.596340788911164,13.7316666667
37,wtg_Q8_1,3654.0,true,false,false,20.0,false,0.0,49.16470592385338,14.2416666667
37,wtg_Q9_1,2516.0,true,false,false,20.0,false,0.0,49.22904910404362,13.495
37,wtg_S1_1,1515.0,true,false,false,20.0,false,0.0,49.44798912575823,7.8416666667
37,wtg_S6_1,1059.0,true,false,false,20.0,false,0.0,49.65200164244455,8.4216666667
38,conv_3550_Q6,1140.0,true,false,false,20.0,false,0.0,49.739546370438816,14.7816666667
38,gen_1003_2,911.0,true,false,false,20.0,false,0.0,49.75854537624955,11.7816666667
38,gen_1004_3,914.0,true,false,false,20.0,false,0.0,49.75393754450404,11.8216666667
38,gen_1005_4,915.0,true,false,false,20.0,false,0.0,49.75223494806581,6.7216666667
38,wtg_Q4_1,1195.0,false,true,false,20.0,true,14.1516666667,49.45280518857932,13.6916666667
38,wtg_Q7_1,1400.0,true,false,false,20.0,false,0.0,49.740011638108214,15.6916666667
38,wtg_Q8_1,3623.0,true,true,false,20.0,true,14.7216666667,49.29950451880768,12.2483333333
38,wtg_Q9_1,2873.0,true,false,false,20.0,false,0.0,49.2941092840353,14.6983333333
38,wtg_S1_1,1764.0,true,false,false,20.0,false,0.0,49.553582690964745,7.7116666667
38,wtg_S6_1,1268.0,true,false,false,20.0,true,7.6916666667,49.70811090000326,7.4416666667
39,conv_1011_N2_1,852.0,true,false,false,20.0,false,0.0,49.80937833783167,12.5916666667
39,conv_3550_Q6,1370.0,true,false,false,20.0,false,0.0,49.79178782746187,15.2816666667
39,gen_1017_1,853.0,true,false,false,20.0,false,0.0,49.80040043428191,12.6516666667
39,wtg_N3_1,988.0,true,false,false,20.0,false,0.0,49.74366960108166,12.1416666667
39,wtg_Q4_1,1457.0,false,true,false,20.0,false,0.0,49.62613753378666,13.665
39,wtg_Q7_1,1278.0,true,false,false,20.0,false,0.0,49.81583467088026,16.1516666667
39,wtg_Q8_1,3698.0,true,true,false,20.0,true,1.995,49.72662186857575,4.94
39,wtg_Q9_1,2791.0,false,true,false,20.0,true,4.2283333333,49.57629011760407,8.0983333333
39,wtg_S1_1,1899.0,true,false,false,20.0,false,0.0,49.57612558120955,7.725
39,wtg_V5_1,1001.0,true,false,false,20.0,false,0.0,49.696634932936256,6.8816666667
40,conv_3550_Q6,1370.0,true,false,false,20.0,false,0.0,49.75553459143175,14.0416666667
40,gen_1005_4,915.0,true,false,false,20.0,false,0.0,49.760929108856175,12.0416666667
40,wtg_N3_1,2790.0,true,false,false,20.0,false,0.0,49.174592954795145,16.5616666667
40,wtg_Q4_1,1382.0,false,true,false,20.0,true,14.2616666667,49.556761949568376,12.5116666667
40,wtg_Q7_1,1146.0,true,false,false,20.0,false,0.0,49.80471585849584,14.9016666667
40,wtg_Q8_1,3769.0,true,true,false,20.0,true,1.755,49.44970232128183,15.9633333333
40,wtg_Q9_1,2806.0,false,true,false,20.0,true,4.3816666667,49.39283762569056,7.5416666667
40,wtg_S1_1,1991.0,true,false,false,20.0,false,0.0,49.09388455582185,2.1166666667
40,wtg_V3_1,3815.0,true,false,false,20.0,true,17.085,48.60499367247016,2.255
40,wtg_V5_1,1164.0,true,false,false,20.0,false,0.0,49.64676886926371,7.4816666667
41,conv_1011_N2_1,852.0,true,false,false,20.0,false,0.0,49.694812912975266,12.3416666667
41,conv_3550_Q6,1370.0,true,false,false,20.0,false,0.0,49.7376046479755,14.0216666667
41,wtg_N3_1,4598.0,false,true,false,20.0,true,1.6333333333,49.74597678377534,0.615
41,wtg_Q4_1,1101.0,false,true,false,20.0,true,15.0416666667,49.65256609206434,12.3516666667
41,wtg_Q7_1,1101.0,true,false,false,20.0,false,0.0,49.81306325428784,14.8816666667
41,wtg_Q8_1,3672.0,true,false,false,20.0,true,11.9183333333,49.51046572298242,20.0
41,wtg_Q9_1,2717.0,true,false,false,20.0,false,0.0,49.54269407608006,12.3066666667
41,wtg_S1_1,2095.0,true,false,false,20.0,false,0.0,49.00519658103822,2.3133333333
41,wtg_V3_1,3280.0,false,true,false,20.0,true,1.765,48.74868052362395,15.69
41,wtg_V5_1,1258.0,true,false,false,20.0,false,0.0,49.49478718662904,12.9316666667
42,conv_1011_N2_1,839.0,true,false,false,20.0,false,0.0,49.69434426697442,13.3516666667
42,conv_3550_Q6,1370.0,true,false,false,20.0,false,0.0,49.69236190791692,15.0916666667
42,wtg_N3_1,4931.0,false,true,false,20.0,true,1.8716666667,49.767303322616115,1.5916666667
42,wtg_Q4_1,1140.0,true,false,false,20.0,false,0.0,49.604736566088015,13.3716666667
42,wtg_Q7_1,885.0,true,false,false,20.0,false,0.0,49.8450448677623,16.0416666667
42,wtg_Q8_1,3632.0,true,false,false,20.0,true,12.8033333333,49.5054448248145,6.95
42,wtg_Q9_1,2768.0,true,false,false,20.0,false,0.0,49.486318806611585,13.16
42,wtg_S1_1,2080.0,true,false,false,20.0,false,0.0,49.03145097937517,8.6783333333
42,wtg_V3_1,1330.0,true,false,false,20.0,false,0.0,49.23620379497825,2.1983333333
42,wtg_V5_1,1471.0,true,false,false,20.0,false,0.0,49.21206993845879,8.2216666667
43,conv_1011_N2_1,835.0,true,false,false,20.0,false,0.0,49.77424694869178,14.3116666667
43,conv_3550_Q6,1371.0,true,true,false,20.0,true,6.1616666667,49.11111477410674,20.0
43,wtg_N3_1,6685.0,false,true,false,20.0,true,1.1183333333,49.3047418285581,1.7583333333
43,wtg_Q4_1,1067.0,true,true,false,20.0,true,3.2116666667,49.072554985381466,15.66
43,wtg_Q7_1,1217.0,true,true,false,20.0,true,12.5616666667,49.533094641153795,20.0
43,wtg_Q8_1,1493.0,true,false,false,20.0,false,0.0,49.981471289747844,4.1683333333
43,wtg_Q9_1,2739.0,false,true,false,20.0,true,0.8183333333,49.17240669723208,5.1983333333
43,wtg_S1_1,2081.0,true,false,false,20.0,false,0.0,49.02352143858037,8.5283333333
43,wtg_V3_1,943.0,true,false,false,20.0,false,0.0,49.397384756774684,7.7283333333
43,wtg_V5_1,1615.0,true,false,false,20.0,false,0.0,49.13561110132172,8.2816666667
44,conv_3550_Q6,1371.0,false,true,false,20.0,true,9.8716666667,49.9456346168446,2.7116666667
44,wtg_N3_1,6720.0,false,true,true,20.0,true,0.4583333333,49.55359662253439,0.675
44,wtg_Q4_1,1020.0,false,true,false,20.0,true,7.1216666667,49.86486232592019,1.3916666667
44,wtg_Q7_1,1342.0,true,false,false,20.0,false,0.0,49.945499536465654,4.3616666667
44,wtg_Q8_1,1066.0,true,false,false,20.0,false,0.0,49.99274134855568,20.0
44,wtg_Q9_1,2765.0,false,true,false,20.0,true,1.8733333333,47.99596064141654,19.8716666667
44,wtg_S1_1,2058.0,true,false,false,20.0,false,0.0,47.916608716857105,7.8066666667
44,wtg_S3_1,1319.0,true,false,false,20.0,false,0.0,49.25411694457335,8.3816666667
44,wtg_V5_1,1669.0,true,false,false,20.0,false,0.0,48.03537900139457,9.0516666667
44,wtg_V6_1,916.0,true,false,false,20.0,false,0.0,49.329008442091926,7.5616666667
45,wtg_N3_1,6248.0,false,true,false,20.0,true,0.4466666667,49.71334765708346,1.3
45,wtg_Q4_1,955.0,false,true,false,20.0,true,13.9416666667,49.57821377095084,12.2016666667
45,wtg_Q7_1,1223.0,true,false,false,20.0,false,0.0,49.6943345129506,14.3216666667
45,wtg_Q8_1,2423.0,true,false,false,20.0,false,0.0,49.68905842099131,8.9916666667
45,wtg_Q9_1,2648.0,true,false,false,20.0,true,6.4283333333,49.135474000252486,18.4816666667
45,wtg_S1_1,2030.0,false,true,false,20.0,true,1.4916666667,48.37127802480983,20.0
45,wtg_S3_1,1385.0,true,false,false,20.0,false,0.0,49.04486947561792,8.7116666667
45,wtg_V3_1,912.0,false,true,false,20.0,true,1.5666666667,49.08429757242408,1.6366666667
45,wtg_V5_1,1755.0,false,true,false,20.0,true,1.7916666667,48.84358294845408,1.8816666667
45,wtg_V6_1,863.0,true,false,false,20.0,false,0.0,49.20521510753937,7.6516666667
48,conv_3550_Q6,793.0,true,false,false,20.0,false,0.0,49.68863928650556,15.9216666667
48,wtg_N3_1,6008.0,true,false,false,20.0,false,0.0,48.88203708224309,8.5433333333
48,wtg_N5_1,1374.0,true,false,false,20.0,false,0.0,48.58004391048704,12.3316666667
48,wtg_Q4_1,754.0,true,false,false,20.0,false,0.0,49.631832811854316,13.1416666667
48,wtg_Q7_1,978.0,true,false,false,20.0,false,0.0,49.67736686885132,15.7616666667
48,wtg_Q8_1,1884.0,true,false,false,20.0,false,0.0,49.85243108948903,9.6583333333
48,wtg_Q9_1,2418.0,false,true,false,20.0,true,2.9166666667,48.758425858877274,14.0383333333
48,wtg_V3_1,1778.0,true,false,false,20.0,false,0.0,48.29173179669019,8.8416666667
48,wtg_V4_1,1569.0,true,false,false,20.0,false,0.0,48.49123665207994,8.6816666667
48,wtg_V5_1,1556.0,true,false,false,20.0,false,0.0,48.24391990083565,14.1716666667
49,conv_3550_Q6,677.0,true,false,false,20.0,false,0.0,49.84944477407062,12.9516666667
49,wtg_N3_1,6874.0,false,true,false,20.0,true,1.5233333333,48.510412001260796,2.53
49,wtg_N5_1,381.0,true,false,false,20.0,false,0.0,49.50109722522012,1.5716666667
49,wtg_Q4_1,809.0,false,true,false,20.0,true,14.6716666667,49.72174504620952,11.0216666667
49,wtg_Q7_1,448.0,true,false,false,20.0,false,0.0,49.872752881990465,12.2016666667
49,wtg_Q8_1,3687.0,true,false,false,20.0,true,7.4383333333,47.88881650083237,18.1383333333
49,wtg_Q9_1,1977.0,false,true,false,20.0,true,17.915,49.428865564092256,11.005
49,wtg_S1_1,387.0,true,false,false,20.0,false,0.0,49.69508838430446,5.86
49,wtg_S3_1,2158.0,false,true,false,20.0,true,4.0033333333,49.33687850840004,6.5833333333
49,wtg_V6_1,917.0,false,true,false,20.0,true,11.6533333333,49.464141194120806,10.7966666667
50,conv_3550_Q6,963.0,true,false,false,20.0,false,0.0,49.78582335405189,13.4016666667
50,wtg_N3_1,7168.0,false,true,false,20.0,true,3.13,48.65950234328737,3.28
50,wtg_N5_1,749.0,true,false,false,20.0,false,0.0,49.24487202441558,1.8316666667
50,wtg_Q1_1,365.0,true,false,false,20.0,false,0.0,49.85353077788404,11.6916666667
50,wtg_Q4_1,769.0,false,true,false,20.0,true,14.135,49.67514010852138,11.915
50,wtg_Q7_1,457.0,true,false,false,20.0,false,0.0,49.899508911031006,14.2216666667
50,wtg_Q8_1,2957.0,true,true,false,20.0,true,7.3883333333,48.248734586941424,17.4683333333
50,wtg_Q9_1,1900.0,true,false,false,20.0,true,12.3483333333,49.063857587272,16.17
50,wtg_S3_1,2124.0,false,true,false,20.0,true,13.54,48.69572629040073,11.7616666667
50,wtg_V6_1,868.0,true,false,false,20.0,false,0.0,49.52904245355943,6.2516666667
51,conv_3550_Q6,865.0,true,false,false,20.0,false,0.0,49.88330779159058,20.0
51,wtg_N3_1,6732.0,false,true,true,20.0,true,2.4966666667,47.8304569719986,20.0
51,wtg_N5_1,714.0,true,false,false,20.0,false,0.0,49.17193723224555,4.7233333333
51,wtg_Q1_1,414.0,true,false,false,20.0,false,0.0,49.90311204843961,20.0
51,wtg_Q4_1,726.0,false,true,false,20.0,true,14.4366666667,49.27640852784328,13.6616666667
51,wtg_Q7_1,402.0,true,false,false,20.0,false,0.0,49.932930802005096,10.9716666667
51,wtg_Q8_1,3695.0,true,true,false,20.0,true,6.2983333333,48.78866144116645,19.535
51,wtg_Q9_1,1876.0,false,true,false,20.0,true,16.9966666667,49.10215991891851,10.35
51,wtg_S3_1,2159.0,false,true,false,20.0,true,11.685,49.455325671289586,8.4366666667
51,wtg_V6_1,811.0,false,true,false,20.0,true,5.3833333333,49.49960427566028,4.3983333333
52,conv_3550_Q6,838.0,true,false,false,20.0,false,0.0,48.84395842339001,16.4583333333
52,wtg_N3_1,6788.0,false,true,false,20.0,true,3.5566666667,48.35326240828305,4.1333333333
52,wtg_N5_1,823.0,true,false,false,20.0,false,0.0,48.77996911615274,15.8133333333
52,wtg_Q1_1,535.0,true,false,false,20.0,false,0.0,48.83617955891195,15.485
52,wtg_Q4_1,656.0,false,true,false,20.0,true,13.705,48.774227093251525,12.6233333333
52,wtg_Q8_1,3696.0,true,false,false,20.0,true,4.1383333333,47.26487900945646,12.97
52,wtg_Q9_1,1542.0,false,true,false,20.0,true,12.01,48.39525963755171,10.5166666667
52,wtg_S1_1,381.0,true,false,false,20.0,false,0.0,49.17664602521244,5.1916666667
52,wtg_S3_1,2162.0,true,true,false,20.0,true,8.4116666667,48.89147269318318,6.52
52,wtg_V6_1,781.0,false,true,false,20.0,true,4.6283333333,49.41274717298527,17.21
53,conv_3550_Q6,810.0,true,true,false,20.0,false,0.0,48.53409704864396,20.0
53,wtg_N3_1,6476.0,false,true,true,20.0,true,3.315,45.75678463077501,18.935
53,wtg_N5_1,848.0,true,false,false,20.0,false,0.0,48.990115725133926,20.0
53,wtg_Q1_1,505.0,true,false,false,20.0,false,0.0,48.72779048690166,19.795
53,wtg_Q4_1,609.0,false,true,false,20.0,true,14.4583333333,48.73166949127975,11.695
53,wtg_Q8_1,3699.0,true,false,true,20.0,true,5.6383333333,47.05783335629422,14.765
53,wtg_Q9_1,1748.0,false,true,false,20.0,true,9.9816666667,48.371594861440585,8.8716666667
53,wtg_S1_1,449.0,true,false,false,20.0,false,0.0,49.273087520713545,4.8766666667
53,wtg_S3_1,2162.0,false,true,false,20.0,true,8.5616666667,48.887438393781665,6.59
53,wtg_V6_1,733.0,false,true,false,20.0,true,4.8883333333,49.48057963867187,17.8433333333
56,conv_3550_Q6,536.0,true,true,true,20.0,false,0.0,45.73194854114892,20.0
56,wtg_N3_1,5844.0,false,true,true,20.0,true,3.965,47.12687475748699,6.665
56,wtg_N5_1,1457.0,false,true,false,20.0,true,4.29,48.820802011550796,3.1766666667
56,wtg_Q1_1,508.0,true,true,true,20.0,false,0.0,45.45583716249582,20.0
56,wtg_Q4_1,541.0,false,true,true,20.0,true,15.5116666667,45.60295178256562,17.6033333333
56,wtg_Q8_1,3828.0,false,true,true,20.0,true,1.4716666667,42.471767462597704,14.11
56,wtg_Q9_1,1648.0,false,true,true,20.0,true,7.8416666667,48.23296881084056,7.0766666667
56,wtg_S1_1,631.0,false,true,false,20.0,true,4.2033333333,49.53793413972089,3.7116666667
56,wtg_S3_1,2063.0,false,true,false,20.0,true,8.4983333333,49.102495555135135,7.2183333333
56,wtg_V6_1,545.0,true,false,false,20.0,false,0.0,49.33045234111754,5.8816666667
57,conv_3550_Q6,441.0,true,false,false,20.0,false,0.0,49.84094814629719,7.8516666667
57,wtg_N3_1,4581.0,false,true,true,20.0,true,4.9566666667,46.16160171391023,7.57
57,wtg_N5_1,1384.0,false,true,false,20.0,true,12.815,48.42333480258555,7.5133333333
57,wtg_Q1_1,358.0,true,false,false,20.0,false,0.0,49.82291509469703,7.6683333333
57,wtg_Q4_1,617.0,false,true,false,20.0,true,15.1716666667,49.71137772169749,7.6316666667
57,wtg_Q8_1,3881.0,true,false,false,20.0,false,0.0,48.11127288943337,14.1733333333
57,wtg_Q9_1,1407.0,true,false,false,20.0,false,0.0,48.951307081090164,20.0
57,wtg_S1_1,680.0,false,true,false,20.0,true,7.1133333333,49.253309882159776,6.51
57,wtg_S3_1,2015.0,false,true,false,20.0,true,7.68,49.45817312592774,2.2533333333
57,wtg_V6_1,436.0,false,true,false,20.0,true,10.49,49.39106884308982,9.37
58,wtg_N3_1,4351.0,true,false,true,20.0,true,10.6916666667,45.748600153326166,8.6483333333
58,wtg_N5_1,1677.0,false,true,false,20.0,true,12.7733333333,47.6030922377588,6.21
58,wtg_Q4_1,656.0,false,true,false,20.0,true,13.6633333333,48.56330092126992,14.125
58,wtg_Q8_1,3721.0,true,false,true,20.0,true,0.3816666667,44.24322571410517,18.5716666667
58,wtg_Q9_1,1427.0,false,true,false,20.0,true,18.6333333333,47.88697685297619,9.0616666667
58,wtg_S1_1,815.0,true,false,false,20.0,false,0.0,48.19492663952115,6.8966666667
58,wtg_S3_1,1607.0,true,false,false,20.0,false,0.0,48.57146791458103,10.1333333333
58,wtg_V3_1,497.0,true,false,false,20.0,false,0.0,48.27278391514889,9.2683333333
58,wtg_V4_1,399.0,true,false,false,20.0,false,0.0,49.5972817476624,7.605
58,wtg_V6_1,524.0,true,false,false,20.0,false,0.0,48.37257486245869,8.9966666667
59,conv_1011_N2_2,398.0,true,false,false,20.0,false,0.0,49.862467963591754,8.3916666667
59,wtg_N3_1,5032.0,false,true,false,20.0,true,1.4316666667,48.529956610022026,7.1566666667
59,wtg_N5_1,1660.0,true,false,false,20.0,false,0.0,48.66081653288667,13.845
59,wtg_Q4_1,667.0,false,true,false,20.0,true,14.1516666667,49.81500363777365,6.6316666667
59,wtg_Q8_1,3308.0,true,false,true,20.0,true,0.3216666667,45.71502911090563,5.31
59,wtg_Q9_1,1311.0,true,false,false,20.0,true,3.1033333333,49.71959055918296,12.9633333333
59,wtg_S1_1,708.0,true,false,false,20.0,false,0.0,49.66099051637105,6.6716666667
59,wtg_S3_1,1325.0,true,false,false,20.0,false,0.0,49.39120188464556,7.6933333333
59,wtg_V3_1,745.0,true,false,false,20.0,false,0.0,49.613118677096004,6.5616666667
59,wtg_V4_1,617.0,true,false,false,20.0,false,0.0,49.66922627697651,6.5816666667
60,conv_3550_Q6,664.0,true,false,false,20.0,false,0.0,49.64945222417481,20.0
60,wtg_N3_1,4685.0,false,true,false,20.0,true,5.0383333333,48.43342009194907,5.0183333333
60,wtg_N5_1,1338.0,true,false,true,20.0,false,0.0,43.421495186377534,19.8583333333
60,wtg_Q4_1,667.0,false,true,false,20.0,true,13.3383333333,47.96196179560011,13.99
60,wtg_Q8_1,3751.0,false,true,true,20.0,true,0.3416666667,45.47894454518597,9.1666666667
60,wtg_Q9_1,1107.0,false,true,true,20.0,true,4.8283333333,46.57825856265475,15.4683333333
60,wtg_S1_1,597.0,true,false,true,20.0,false,0.0,47.06892925014227,9.7166666667
60,wtg_S3_1,1477.0,true,false,true,20.0,false,0.0,46.82318550657122,14.5116666667
60,wtg_V3_1,791.0,true,false,true,20.0,false,0.0,46.458611841544304,15.6066666667
60,wtg_V4_1,574.0,true,false,true,20.0,false,0.0,46.91355770270358,9.3316666667
62,pv_N3_1,3869.0,true,false,false,20.0,false,0.0,48.79487353555412,2.0816666667
62,pv_N5_1,1472.0,true,false,false,20.0,false,0.0,49.457441153420795,1.6916666667
62,pv_Q7_1,808.0,true,false,false,20.0,false,0.0,49.79905846155725,9.3216666667
62,pv_V2_1,623.0,true,false,false,20.0,false,0.0,49.774608192531126,1.6416666667
62,wtg_N3_1,2447.0,true,false,false,20.0,false,0.0,48.7571300458651,2.2216666667
62,wtg_N5_1,693.0,true,false,false,20.0,false,0.0,49.700519411109084,1.2916666667
62,wtg_Q8_1,2174.0,true,false,false,20.0,false,0.0,49.52693253962548,8.8916666667
62,wtg_Q9_1,613.0,true,false,false,20.0,false,0.0,49.828955362423834,6.6666666667
62,wtg_S3_1,603.0,true,false,false,20.0,false,0.0,49.811172792538386,7.2816666667
62,wtg_V3_1,518.0,true,false,false,20.0,false,0.0,49.78697317737415,1.5816666667
63,pv_N3_1,5264.0,true,false,false,20.0,false,0.0,48.870723397767996,1.8616666667
63,pv_N5_1,1703.0,true,false,false,20.0,false,0.0,49.32537984710313,1.5416666667
63,pv_Q7_1,669.0,true,false,false,20.0,false,0.0,49.8512877117057,9.1516666667
63,pv_Q9_1,323.0,true,false,false,20.0,false,0.0,49.895562618960035,9.4916666667
63,pv_V2_1,1844.0,true,false,false,20.0,false,0.0,49.53177672996023,1.4016666667
63,wtg_N3_1,1308.0,true,false,false,20.0,false,0.0,49.49918776508906,1.5916666667
63,wtg_Q8_1,1859.0,true,false,false,20.0,false,0.0,49.64685071250978,8.6216666667
63,wtg_Q9_1,504.0,true,false,false,20.0,false,0.0,49.8768063997523,7.885
63,wtg_S3_1,514.0,true,false,false,20.0,false,0.0,49.854928503839666,7.5516666667
63,wtg_V4_1,476.0,true,false,false,20.0,false,0.0,49.76638715894548,1.2216666667
64,pv_N3_1,5502.0,true,false,false,20.0,false,0.0,48.79252446600654,1.8816666667
64,pv_N5_1,1714.0,true,false,false,20.0,false,0.0,49.300386214636056,1.5416666667
64,pv_Q7_1,605.0,true,false,false,20.0,false,0.0,49.859006030929294,9.2116666667
64,pv_Q9_1,387.0,true,false,false,20.0,false,0.0,49.87792341678004,9.8616666667
64,pv_V2_1,1197.0,true,false,false,20.0,false,0.0,49.60148174714771,1.2716666667
64,pv_V3_1,324.0,true,false,false,20.0,false,0.0,49.797561679557404,1.2016666667
64,wtg_N3_1,1091.0,true,false,false,20.0,false,0.0,49.547342510098616,1.4816666667
64,wtg_Q8_1,1472.0,true,false,false,20.0,false,0.0,49.690032154459615,8.3616666667
64,wtg_Q9_1,338.0,true,false,false,20.0,false,0.0,49.90492897945581,7.7616666667
64,wtg_V4_1,750.0,true,false,false,20.0,false,0.0,49.666375474766426,1.0616666667
65,pv_N3_1,3870.0,false,false,false,2.2116666667,false,0.0,0.0,0.0
